IRyS.pdf,"[_WeaviateUUIDInt('11a8baaa-016f-4e30-ad20-b009801abcac'), _WeaviateUUIDInt('34bbb477-a848-4e01-b7b0-c8bae97d1380'), _WeaviateUUIDInt('3af4d674-fd2b-4c43-8d3f-16bba31b3f86'), _WeaviateUUIDInt('6d3533a3-b876-4812-9fa6-dfaef157b771'), _WeaviateUUIDInt('73e88516-4c58-49dd-905e-dfcd37046645'), _WeaviateUUIDInt('746632ea-332d-496d-b24b-0c94ac18866d'), _WeaviateUUIDInt('a0c078d1-a5f6-43fa-a6d4-3288655f33d8'), _WeaviateUUIDInt('b623992a-94a5-4095-9ffa-0f3e35d95070'), _WeaviateUUIDInt('bed3f3ca-469e-4dcb-ac9f-1e6c03750875'), _WeaviateUUIDInt('cfd78865-e1f6-47f1-ace7-5b8f2848ee9a'), _WeaviateUUIDInt('febc0cd5-f6a1-4c35-9a96-143787ce8aea')]"
Hoshimachi_Suisei.pdf,"[_WeaviateUUIDInt('7701d6d6-5b55-414d-88ca-53b482abe419'), _WeaviateUUIDInt('c1b7d5c8-4170-4ec1-b9ef-684c20007c46'), _WeaviateUUIDInt('ff19d822-3f1c-4773-96ff-8fcbd0e791dc')]"
AZKi.pdf,"[_WeaviateUUIDInt('291e3754-a488-48b2-aee7-e6bbf1d2515b'), _WeaviateUUIDInt('49955ca0-7418-44ca-917e-540657a3a70f'), _WeaviateUUIDInt('5e3983a9-32d6-454f-93af-63ba55c092c8'), _WeaviateUUIDInt('6cb3cfcd-1a57-4a69-95af-2891e95b4fd5'), _WeaviateUUIDInt('73852e46-43be-4f28-b212-0c93e5aaf264'), _WeaviateUUIDInt('898b9c40-7c7c-4018-9aa6-bfce121545b2'), _WeaviateUUIDInt('917a33cb-0ee7-452c-9872-37be58617f3f'), _WeaviateUUIDInt('98fce1bc-ec25-4089-9c18-a13b06660426')]"
The International.pdf,"[_WeaviateUUIDInt('04023552-2654-4ad7-94b0-bd02fb95d1a4'), _WeaviateUUIDInt('08b4e2e4-f37a-4482-978c-d749b478cfed'), _WeaviateUUIDInt('16c8e748-aedd-4267-aa81-4f9dee435a71'), _WeaviateUUIDInt('1fc94923-fdbd-4cc6-8e32-5f53a74219d5'), _WeaviateUUIDInt('25de2e68-649f-4a18-8424-02a5b41e8c52'), _WeaviateUUIDInt('350cacdd-04ac-422c-8c45-0f24c8faba7f'), _WeaviateUUIDInt('362e9676-755e-4f21-bcfe-7755e9580aae'), _WeaviateUUIDInt('39c9d0d5-0209-4f26-bc8a-df209fdb1596'), _WeaviateUUIDInt('3a4be53b-8974-481c-8297-b6d02911ca91'), _WeaviateUUIDInt('3bf827f0-05e4-4110-af75-dca7e9a71f17'), _WeaviateUUIDInt('4168e44e-08ba-4cbc-985d-d813005c1da6'), _WeaviateUUIDInt('4f7384b0-441e-482f-afea-b167dde66d63'), _WeaviateUUIDInt('613bf875-00c8-407e-a075-d02da645fcd2'), _WeaviateUUIDInt('6ed1dd21-2a7f-4c2a-9f38-0707c99fe9ba'), _WeaviateUUIDInt('8897495b-cc8e-42f3-97bd-de5d3ac3556d'), _WeaviateUUIDInt('8e7dcbd9-30f4-4582-b4fa-e9c1a57b5f7f'), _WeaviateUUIDInt('94152527-0415-4b13-b2ea-4a39ec89e9f3'), _WeaviateUUIDInt('a42ca27a-c1ae-4b15-a531-d1dff90597ba'), _WeaviateUUIDInt('c81ff7f4-626d-46e6-99f9-ca7d2973b250'), _WeaviateUUIDInt('e1f7924f-5a54-48a5-bbbf-2842c3a98a2c'), _WeaviateUUIDInt('eb9f1b35-bd4e-481e-9056-a3ff3b2bfb64'), _WeaviateUUIDInt('f936c710-90a3-45ad-b6c6-da6f07b641c1')]"
Cecilia_Immergreen.pdf,"[_WeaviateUUIDInt('14a9dd0b-3fc8-4ba0-bc5b-4a03507b8445'), _WeaviateUUIDInt('6812dd96-3b83-4087-8067-45e1ec8e922c'), _WeaviateUUIDInt('8d63f1b5-709b-4aac-8b01-7a09a2448c79'), _WeaviateUUIDInt('a1b6c23d-f632-4961-a483-aace70a8d51e'), _WeaviateUUIDInt('a3c2e193-cb3e-4d74-bca7-a4bcb74e9783'), _WeaviateUUIDInt('bfb4db49-fc37-4696-a4e5-08ca6fc4488d')]"
asteriskNamirin.pdf,"[_WeaviateUUIDInt('00dd2ca9-c16e-49c2-9b9a-27960fea32f5'), _WeaviateUUIDInt('2aba92fd-cd0e-4b36-a5fa-a84005c87c89'), _WeaviateUUIDInt('2f198d33-4a28-44d1-8a77-6f7635cbd852'), _WeaviateUUIDInt('90599cd1-76e7-497e-b8f0-ea5f27a21ebe'), _WeaviateUUIDInt('955bcbb3-9cab-4ebb-9ebf-142116986044')]"
asteriskNamirin.pdf,"[_WeaviateUUIDInt('00dd2ca9-c16e-49c2-9b9a-27960fea32f5'), _WeaviateUUIDInt('2aba92fd-cd0e-4b36-a5fa-a84005c87c89'), _WeaviateUUIDInt('2f198d33-4a28-44d1-8a77-6f7635cbd852'), _WeaviateUUIDInt('40b22831-3cd9-4914-ab00-209adbb99ad4'), _WeaviateUUIDInt('61536cee-c91b-4790-9307-16f50cd38d5b'), _WeaviateUUIDInt('72f6005c-6728-40ba-8673-5c6b7bd874c3'), _WeaviateUUIDInt('90599cd1-76e7-497e-b8f0-ea5f27a21ebe'), _WeaviateUUIDInt('955bcbb3-9cab-4ebb-9ebf-142116986044'), _WeaviateUUIDInt('bc9348fe-c1a3-4756-9333-3bee98e7ef97'), _WeaviateUUIDInt('c0e1f9c8-3b87-4caf-b0b6-3e85b8076285')]"
